opening_balance,daily_income,daily_expense,recurring_payment_amount,upcoming_payment_amount,expected_invoice_amount,overdue_invoice_amount,discretionary_spending,day_of_month,cash_flow_7d,cash_flow_30d,minimum_safe_balance,cash_shortage_risk,predicted_minimum_balance,days_to_cash_shortage
26637.41,1688.62,3473.68,12141.73,6396.38,12756.15,5000.0,7789.13,23,-12502.71,-61333.62,15000.0,1,-34959.71,4.6
148791.97,4653.14,6851.66,32391.31,17906.78,26666.9,40000.0,11954.2,1,-17218.98,-105586.83,25000.0,0,43091.51,30.0
141391.2,6841.86,3744.68,18003.46,14637.59,51433.49,0.0,9426.72,18,26111.9,111707.72,25000.0,0,168343.75,30.0
55565.18,2859.54,2262.78,10597.54,19505.84,2601.87,14000.0,4846.86,7,-3104.63,-15198.65,15000.0,0,40901.83,30.0
36888.01,3196.67,3276.62,7871.17,22570.64,12391.25,5000.0,6302.29,13,-7109.66,-22449.08,15000.0,1,14644.97,19.7
62611.16,2782.24,3421.18,21166.74,5772.91,11967.94,0.0,7139.8,29,-4388.13,-34139.8,15000.0,0,28548.66,30.0
56970.58,2225.43,2533.93,11358.1,6173.61,9983.07,28500.0,4043.48,14,-2632.35,-28203.74,15000.0,0,28718.64,30.0
82810.52,4710.99,8002.32,45844.99,12822.81,46168.17,20000.0,7484.51,29,-18934.84,-119239.71,25000.0,1,-36305.74,11.4
44265.84,2591.18,2019.43,9340.6,12335.4,16746.38,0.0,8592.03,10,2417.41,12223.09,15000.0,0,46593.16,30.0
202537.43,5256.81,2802.72,23176.26,12210.21,83278.5,0.0,2080.9,12,28950.28,121514.9,20000.0,0,231663.26,30.0
91909.57,5513.47,8144.99,39554.73,20228.47,34925.07,40000.0,13049.77,28,-19526.97,-119803.55,25000.0,1,-27554.43,14.1
40796.56,2004.73,1729.75,12025.09,10515.9,4581.11,0.0,5239.37,22,-1365.24,-9710.3,15000.0,0,31039.1,30.0
46613.14,3195.7,5859.51,19838.09,43496.1,51620.48,40000.0,10452.83,8,-25721.02,-107628.05,25000.0,1,-60901.2,4.8
125853.5,6424.41,4246.96,31967.18,20597.28,35645.58,0.0,11267.56,17,14132.39,48404.78,20000.0,0,140318.98,30.0
36599.4,5256.7,6249.9,32153.27,23583.23,48041.31,8000.0,10174.92,9,-6777.43,-40691.18,25000.0,1,-3603.16,3.7
19319.56,2373.71,3555.86,21569.62,9228.6,4354.07,0.0,2513.46,11,-11095.73,-61908.86,15000.0,1,-42538.19,2.6
126968.98,3394.17,6788.96,36075.23,41525.29,14519.22,0.0,10621.3,7,-37469.81,-164925.02,25000.0,1,-37729.39,17.1
168964.7,4293.78,3679.83,47682.95,40960.88,37084.86,0.0,13618.55,1,-4669.7,-33140.32,25000.0,0,135948.81,30.0
13451.9,2074.54,3206.66,17463.26,24455.35,3031.52,28500.0,4339.62,10,-17100.62,-84250.43,15000.0,1,-71143.94,1.0
40352.86,4961.59,5628.4,19062.56,30499.44,42671.6,40000.0,7675.52,16,-8333.14,-42894.75,25000.0,1,-2367.0,7.2
79741.35,6689.57,3558.39,28709.88,33293.44,48233.25,40000.0,8787.34,19,18247.53,64165.32,25000.0,0,98039.38,30.0
25674.32,2887.08,3509.59,5292.89,4322.48,21890.64,14000.0,1726.68,17,-1708.44,-12000.05,15000.0,1,13388.52,10.9
25162.77,2440.31,2783.33,13889.16,22029.37,21450.45,0.0,5577.3,13,-6922.75,-24758.49,15000.0,1,610.39,6.6
98488.32,3411.66,5814.04,34320.22,40023.96,27427.39,8000.0,3048.29,7,-27340.75,-122188.1,25000.0,1,-23723.55,14.8
38319.45,2623.86,1488.01,13435.69,22101.41,12468.83,28500.0,3686.32,8,1604.1,-393.01,15000.0,0,37661.64,30.0
15745.35,2785.13,2005.73,21118.1,21013.57,17744.44,5000.0,3023.78,6,599.25,-3005.3,15000.0,1,12665.21,1.5
22460.99,1303.02,2653.43,6975.41,14064.25,18558.84,0.0,5660.15,8,-11366.79,-42993.08,15000.0,1,-20501.11,4.0
131706.35,5218.38,7163.75,33429.13,9788.53,61828.76,0.0,8940.01,3,-5167.23,-39749.91,20000.0,0,91759.1,30.0
21416.47,2504.52,1791.62,18878.24,19759.03,14903.11,0.0,2404.6,9,67.35,-2346.99,15000.0,0,19108.4,30.0
197782.97,7641.02,3027.5,42574.89,26250.6,43250.19,0.0,8715.16,27,30444.44,112830.33,20000.0,0,228223.65,30.0
41819.33,1710.06,3137.75,7614.76,18047.03,9498.27,5000.0,2427.78,3,-15313.0,-60994.27,15000.0,1,-18695.18,11.4
250524.85,6573.6,2997.56,23944.93,6463.46,54856.61,0.0,9404.74,17,33418.21,131729.38,20000.0,0,283937.58,30.0
76451.58,6736.78,7989.07,54182.99,47323.52,54079.91,8000.0,14079.59,14,-16879.45,-88195.26,25000.0,1,-11407.62,11.3
156360.32,4973.52,7929.83,44590.95,18160.51,17724.47,8000.0,5665.15,22,-24413.51,-136916.41,25000.0,1,19253.33,25.8
58504.2,1343.08,2177.13,14467.79,22346.56,19975.62,0.0,7689.36,18,-10781.87,-41860.3,15000.0,0,16183.89,30.0
42048.65,2835.79,2724.65,21985.49,14647.07,17482.01,0.0,2638.6,7,-1584.43,-15816.28,15000.0,0,26757.51,30.0
144967.71,5542.52,5956.29,22995.72,28985.91,33297.03,20000.0,5339.01,8,-7831.29,-39097.46,25000.0,0,106024.27,30.0
14021.76,2641.98,2855.18,9411.49,13363.01,9060.03,28500.0,3946.23,8,-5025.66,-31510.72,15000.0,1,-17863.82,1.1
105655.6,4831.37,4590.89,35475.91,28075.66,17846.2,40000.0,9745.25,27,-5977.63,-54490.8,25000.0,0,51000.86,30.0
47987.92,2416.24,2721.32,7109.9,16983.96,22742.85,0.0,5317.61,19,-4380.56,-10503.34,15000.0,0,37914.24,30.0
236454.43,6356.68,2783.43,25462.19,26338.69,27640.27,0.0,10601.64,26,20005.35,83036.97,20000.0,0,256377.12,30.0
141017.91,3734.09,4038.18,21431.05,37256.96,33763.07,40000.0,10508.96,18,-10278.82,-50047.73,25000.0,0,91199.42,30.0
10560.86,1797.54,1611.85,9423.16,15607.1,14900.8,28500.0,2932.6,3,-1962.84,-15958.73,15000.0,1,-5080.34,1.0
71470.24,2879.97,4457.77,38983.28,14843.91,38938.81,0.0,5978.15,18,-9194.41,-62222.43,25000.0,1,9745.37,14.4
172986.87,3308.37,5355.12,50668.07,25907.3,27958.06,40000.0,13967.9,30,-19098.55,-126019.78,25000.0,0,46955.64,30.0
42661.71,2311.4,2831.9,16114.05,9352.31,7668.69,14000.0,7338.05,26,-5850.62,-39012.39,15000.0,1,3526.02,20.6
58046.29,2121.33,1679.52,8620.41,15336.86,9783.75,5000.0,4151.02,20,-1085.34,-2919.28,15000.0,0,55614.35,30.0
98511.41,9514.45,7371.82,21666.71,9256.5,54248.36,0.0,9063.31,10,22145.49,87604.1,20000.0,0,121068.77,30.0
31738.99,1355.14,2094.89,18967.18,17781.67,24898.17,0.0,5051.87,28,-7311.25,-34043.04,15000.0,1,-1958.29,8.3
87558.97,7406.97,5618.13,49855.01,43966.76,15419.97,0.0,6012.71,19,-1980.87,-24736.76,25000.0,0,62696.1,30.0
57482.29,1784.87,2159.8,10507.81,8206.2,11993.58,0.0,3951.11,26,-3508.33,-17968.59,15000.0,0,39440.89,30.0
15706.22,2642.99,2699.89,21179.49,18583.14,6467.56,0.0,8403.69,29,-6538.01,-35001.91,15000.0,1,-19106.53,1.0
241323.25,8190.33,7086.01,37613.49,23598.64,87043.32,6000.0,3449.78,29,15699.42,56560.67,20000.0,0,257105.91,30.0
35707.13,1386.13,3463.95,21725.51,17706.8,19161.72,0.0,8376.74,11,-17795.12,-82605.21,15000.0,1,-47015.52,5.9
57504.7,3834.38,5223.88,40630.55,47147.14,44843.05,40000.0,9598.78,3,-19616.75,-100619.64,25000.0,1,-43548.12,7.6
20051.64,1894.9,1536.97,14806.24,4960.81,17193.42,5000.0,3858.8,8,3959.83,6164.11,15000.0,0,23990.13,30.0
78559.76,4883.91,3310.38,20750.95,40711.03,14575.67,20000.0,4801.54,7,-2354.52,-7680.2,25000.0,0,70941.92,30.0
264766.88,5465.59,5945.98,29296.71,28017.38,71761.25,0.0,11322.39,15,-217.41,35.57,20000.0,0,264679.43,30.0
41751.94,5692.08,3667.55,49637.84,45928.68,44669.52,40000.0,7584.23,4,4734.1,-6161.26,25000.0,0,34716.69,30.0
18729.98,2162.03,1416.42,21406.19,4677.3,15710.58,5000.0,2272.24,10,6490.48,9995.45,15000.0,0,25379.94,30.0
294496.29,11852.66,6610.06,33830.24,22640.37,87506.14,0.0,4141.52,27,45143.24,188313.34,20000.0,0,339768.16,30.0
59758.98,2094.43,1754.35,18596.38,11484.25,6234.74,28500.0,1762.12,1,-966.2,-25043.54,15000.0,0,34750.96,30.0
77081.54,7915.27,3233.64,31229.68,28103.72,20539.28,0.0,4176.08,2,25637.81,101654.91,20000.0,0,103045.61,30.0
32965.36,3617.25,3700.32,21161.81,38286.63,27965.1,8000.0,5189.98,8,-10303.08,-37175.24,25000.0,1,-4104.42,3.6
46946.42,7144.51,4837.28,42225.01,13151.31,28822.99,40000.0,12879.14,7,16654.7,26663.64,25000.0,0,63720.31,30.0
56134.07,2658.45,2174.52,20483.45,14190.87,9306.96,5000.0,3886.72,7,-427.39,-12849.2,15000.0,0,43197.26,30.0
167971.75,6406.26,3663.89,20068.26,8663.51,56355.12,0.0,4042.0,16,27002.21,109894.45,20000.0,0,194899.93,30.0
116028.94,6210.99,3216.78,27519.63,28070.58,39804.18,0.0,11011.29,29,17692.06,74040.2,20000.0,0,133659.95,30.0
39329.16,2317.79,2190.61,19459.58,5116.61,3960.48,28500.0,7107.62,9,-364.29,-28200.33,15000.0,1,10919.05,30.0
103030.46,6145.83,6092.42,36609.26,22671.53,52886.91,6000.0,9454.3,21,1882.65,-7191.53,20000.0,0,95630.12,30.0
56395.0,6464.61,7789.61,48609.42,31695.53,47383.23,8000.0,12813.75,25,-12476.51,-75871.49,25000.0,1,-18896.43,8.2
35971.53,2792.8,2096.78,5443.41,19081.03,22750.0,28500.0,4256.55,1,1789.71,7706.08,15000.0,0,37591.3,30.0
299783.71,4725.74,4423.1,23091.51,11259.94,79845.28,0.0,6217.13,26,13583.54,54572.96,20000.0,0,313823.62,30.0
52376.18,2566.18,2145.25,21890.75,13718.57,9281.57,0.0,3943.7,1,-684.61,-13699.87,15000.0,0,39186.77,30.0
260501.8,11025.49,4309.78,40196.04,18022.35,24436.72,0.0,11162.22,30,44688.36,167689.56,20000.0,0,304979.71,30.0
127881.3,6437.13,7354.57,44551.34,19674.62,33543.06,0.0,14664.22,16,-7583.28,-58205.97,25000.0,0,69865.32,30.0
64447.14,5814.31,3509.67,46436.29,40087.27,24309.56,20000.0,12808.26,17,4959.5,-1074.72,25000.0,0,63213.32,30.0
27461.5,2093.81,2521.93,5596.76,5158.49,17070.4,14000.0,2173.03,27,-1646.18,-12128.55,15000.0,0,15002.23,30.0
95442.58,5452.99,5622.8,51515.01,28488.79,12891.03,20000.0,3381.88,10,-10006.03,-80207.3,25000.0,1,14635.07,24.5
165029.84,7405.92,8347.55,26498.73,29888.23,20195.28,20000.0,14909.08,8,-14507.64,-72440.54,25000.0,0,92487.25,30.0
21729.95,1660.62,3047.7,10007.34,18837.42,10478.38,28500.0,2682.03,4,-15148.87,-71378.89,15000.0,1,-49985.43,2.6
82515.81,4698.29,7645.93,23080.4,24253.5,25092.4,8000.0,14454.33,6,-25316.37,-113870.58,25000.0,1,-31372.18,12.9
146408.25,6154.73,2876.86,31536.42,17912.53,80779.72,0.0,8935.45,26,31935.97,129666.65,20000.0,0,178637.63,30.0
197527.28,11668.73,5439.59,15852.38,26424.59,85880.78,0.0,7515.75,24,50210.26,230477.82,20000.0,0,247716.46,30.0
79657.77,2836.33,7697.43,53843.1,24469.3,11434.51,20000.0,13078.98,22,-41528.49,-220710.76,25000.0,1,-141119.57,7.1
15594.1,1674.87,1916.22,13157.26,10712.47,14875.9,5000.0,4538.71,8,-2999.24,-18234.27,15000.0,1,-2730.31,1.0
19374.69,1403.72,2158.48,15966.94,14897.07,7586.14,5000.0,2486.11,13,-9724.95,-47920.8,15000.0,1,-28378.69,2.7
39580.03,2052.0,2220.16,8120.59,15796.81,18774.27,0.0,8733.01,7,-3740.96,-10187.8,15000.0,0,28852.27,30.0
71537.49,11137.93,6713.4,15186.39,11677.55,46172.54,0.0,10167.38,14,35535.21,152044.54,20000.0,0,107014.32,30.0
21706.19,3162.14,3565.74,13026.34,7845.91,14581.43,28500.0,8466.23,20,-3047.26,-29798.74,15000.0,1,-8326.37,6.0
23587.37,1552.26,3188.49,20437.17,5728.87,5562.67,28500.0,5981.88,6,-12632.67,-81090.45,15000.0,1,-58143.28,3.0
321656.56,11621.87,3083.9,28105.2,9965.92,65026.67,6000.0,11182.11,8,68784.76,280694.65,20000.0,0,390557.52,30.0
115740.69,6678.57,5851.45,27984.51,34345.4,52981.94,0.0,13967.83,23,2648.07,15465.65,25000.0,0,118396.62,30.0
114705.37,8527.8,3670.95,26959.77,10093.77,36689.66,0.0,9239.3,5,37298.33,145341.44,20000.0,0,152227.44,30.0
53560.53,1641.35,2316.45,5272.97,6202.51,22614.25,14000.0,5486.11,4,-2683.86,-14714.25,15000.0,0,38525.62,30.0
41336.16,2856.39,3380.25,9908.44,10741.56,4320.16,14000.0,3567.68,1,-7099.65,-37645.79,15000.0,1,3611.07,22.1
42165.13,1482.21,3205.89,13954.62,21322.56,6856.61,28500.0,7299.94,12,-19223.47,-91531.01,15000.0,1,-49124.9,9.6
31718.91,2772.92,3399.76,17504.81,22656.23,2790.47,0.0,4707.85,7,-12892.27,-56175.72,15000.0,1,-24501.79,9.1
222735.1,11604.93,6318.31,27575.41,16116.43,76262.51,0.0,11642.16,17,45812.31,191169.43,20000.0,0,268753.19,30.0
216776.75,11592.76,6373.41,18627.71,20843.69,35135.98,0.0,8960.97,19,35225.16,152245.03,20000.0,0,252159.53,30.0
202225.98,8629.92,7337.84,28271.66,14422.3,79774.44,0.0,2304.98,6,19230.53,75842.9,20000.0,0,221783.1,30.0
42776.97,2570.91,1701.57,18988.62,16014.37,9542.36,14000.0,1688.46,13,1588.09,-4980.48,15000.0,0,37909.88,30.0
314913.11,7560.49,7283.08,33116.15,7650.53,22363.76,6000.0,5064.1,1,3354.4,-12480.66,20000.0,0,302264.47,30.0
56109.93,2184.24,1457.83,21552.31,14281.85,16953.13,28500.0,7026.27,29,2762.75,-8488.74,15000.0,0,47969.76,30.0
51820.38,2358.7,2499.26,19901.99,6480.52,24787.35,0.0,6659.08,26,1381.33,-5812.03,15000.0,0,45992.97,30.0
173447.25,4886.42,5842.28,46915.43,22254.33,21700.28,20000.0,4874.09,1,-11252.66,-84145.14,25000.0,0,89433.48,30.0
64366.41,6495.93,7466.25,35868.85,26010.08,19569.61,8000.0,4848.27,19,-13282.36,-74618.96,25000.0,1,-9913.59,13.2
86589.23,10293.15,7190.41,44719.76,11702.44,47825.24,0.0,4090.41,4,26603.28,84485.37,20000.0,0,113010.51,30.0
106011.69,5650.77,4953.2,52258.97,21722.21,38535.69,20000.0,5975.66,23,3901.27,-22518.28,25000.0,0,84109.62,30.0
92743.46,9853.23,3408.27,36435.88,9391.89,82437.03,6000.0,4458.35,13,57845.38,227558.1,20000.0,0,150951.34,30.0
13936.82,3008.11,1660.76,13025.32,8966.89,24915.53,0.0,5678.66,3,10827.75,43343.6,15000.0,1,24489.76,30.0
10527.4,1656.49,2617.97,17814.36,22436.55,20255.38,14000.0,7300.95,14,-11653.85,-54439.72,15000.0,1,-43235.02,1.1
72104.45,4343.76,5890.35,25491.75,16547.02,47658.71,40000.0,14396.2,25,-7913.22,-56777.86,25000.0,1,15769.36,15.3
56028.05,2112.52,2634.49,10329.9,15001.33,19980.3,0.0,5550.36,24,-5658.3,-21010.21,15000.0,0,35548.6,30.0
109454.96,3047.81,5263.73,52117.86,24617.14,44007.26,40000.0,6248.26,23,-16556.82,-115205.24,25000.0,1,-5845.89,16.9
5746.18,2137.21,2580.56,15632.39,21371.52,7819.98,0.0,2173.76,6,-10088.04,-42484.34,15000.0,1,-36552.04,1.0
35694.82,2662.02,1860.86,9315.26,11519.3,17047.14,0.0,7935.76,27,4409.85,20247.49,15000.0,0,40057.18,30.0
10297.83,2379.23,3503.67,19239.4,20263.9,18722.29,14000.0,4235.1,28,-12232.13,-60114.0,15000.0,1,-50140.49,1.8
53891.0,2864.06,3343.35,13977.52,12274.93,3680.07,0.0,3191.77,6,-7529.03,-36951.28,15000.0,0,17199.26,30.0
160736.11,2916.16,3851.33,30799.73,34295.79,29106.73,0.0,12515.82,28,-14443.17,-64043.94,25000.0,0,96980.61,30.0
60621.53,2384.51,1980.78,16686.11,10676.07,13634.69,0.0,8102.96,3,1282.61,-1615.63,15000.0,0,59792.86,30.0
120398.72,3609.95,6307.89,47616.87,38535.87,44567.18,40000.0,10326.39,21,-25386.44,-138523.55,25000.0,1,-18653.29,17.3
32667.31,1203.85,3073.67,17744.68,15590.23,19195.24,5000.0,6730.91,26,-15485.79,-72234.27,15000.0,1,-39457.36,5.5
256677.84,6885.45,3268.53,38210.85,13774.0,21660.49,0.0,3209.57,25,24140.94,78183.25,20000.0,0,280769.75,30.0
67969.53,6041.13,6107.21,47266.55,28510.05,8226.0,40000.0,11299.29,5,-10221.43,-85533.19,25000.0,1,-17516.76,17.3
75746.77,9447.06,4086.07,21215.19,11396.43,81704.69,0.0,5117.2,8,49309.24,209922.53,20000.0,0,124652.16,30.0
13916.86,2997.86,2340.38,20572.84,21167.07,21271.3,5000.0,3534.86,13,389.79,-2744.22,15000.0,1,11494.23,1.0
96150.27,4637.56,3758.23,27426.52,19723.1,93011.37,0.0,3536.2,16,16868.34,72241.65,20000.0,0,112595.72,30.0
138202.93,5063.83,4813.31,40687.12,32085.91,28086.31,8000.0,10607.3,16,-5463.49,-40371.24,25000.0,0,97504.44,30.0
171050.93,6197.29,5256.25,38208.58,26597.35,13289.76,20000.0,4919.63,2,-1393.68,-31284.85,25000.0,0,139608.25,30.0
189250.93,11052.39,4797.7,29497.59,13596.34,69355.73,0.0,7398.29,20,52215.46,213902.59,20000.0,0,241605.09,30.0
8460.16,1811.95,3020.24,8495.54,10283.78,22818.94,0.0,8414.74,14,-8007.77,-32209.15,15000.0,1,-23723.21,1.3
136989.61,6932.29,6470.12,33739.79,16028.02,45092.84,8000.0,3919.4,7,5842.54,5990.09,25000.0,0,142130.85,30.0
145853.41,7223.36,4602.89,53043.82,46594.13,46240.63,40000.0,14946.01,8,8953.71,9216.57,25000.0,0,154978.67,30.0
39504.71,2694.41,3471.75,14697.68,20678.21,18215.89,14000.0,2660.46,9,-10069.47,-46080.14,15000.0,1,-6718.61,12.2
46881.99,5048.92,5560.2,26581.16,19189.84,19626.59,20000.0,12952.42,29,-7329.58,-49482.8,25000.0,1,-2974.59,10.6
266106.23,7718.06,3282.11,35585.13,27572.26,33369.64,0.0,4249.67,21,26696.69,103290.82,20000.0,0,292874.44,30.0
47133.89,1762.31,2644.45,7727.72,11788.83,4394.06,0.0,3867.35,29,-10011.74,-41586.86,15000.0,1,5416.44,21.2
33345.76,2521.77,3331.75,6012.73,11609.45,16166.92,28500.0,1832.49,10,-7080.27,-37154.71,15000.0,1,-3429.2,12.9
67507.92,6097.77,7970.93,37530.79,33569.18,32177.08,20000.0,4308.1,14,-20104.32,-103117.46,25000.0,1,-35680.01,10.4
78012.88,6713.37,4465.77,41464.64,46432.45,35011.42,40000.0,3645.84,25,4162.53,-1457.57,25000.0,0,76489.53,30.0
341253.97,4667.37,2653.28,31615.94,28901.89,56426.23,0.0,2932.62,1,13823.12,56331.12,20000.0,0,356209.97,30.0
67829.81,6835.95,4310.72,51556.06,24950.19,9245.37,0.0,6420.03,8,9545.58,8495.9,25000.0,0,76175.39,30.0
49326.42,1565.63,2497.65,8488.52,10996.47,4870.91,0.0,7218.48,12,-9948.58,-42574.83,15000.0,1,6441.91,22.1
144460.18,4890.36,4395.73,38343.5,40843.42,36183.17,40000.0,9971.57,9,-5638.31,-44164.78,25000.0,0,100240.07,30.0
15525.16,3087.78,2676.09,19257.22,13769.73,21012.63,5000.0,5500.45,17,1576.51,-1663.43,15000.0,1,13898.19,1.0
14957.19,3003.82,1900.28,5851.46,19360.55,17732.26,28500.0,7883.52,26,3527.02,14226.49,15000.0,1,19049.33,30.0
103553.04,8326.22,5602.25,12742.27,15887.82,78710.16,6000.0,7923.34,13,28454.72,129399.29,20000.0,0,132380.83,30.0
263060.07,10120.35,6324.21,30165.3,19596.79,34241.36,0.0,11621.99,13,25582.58,98363.67,20000.0,0,288845.67,30.0
67431.83,6070.57,8368.4,47671.79,34287.44,34672.81,0.0,7819.36,2,-22865.22,-116221.32,25000.0,1,-49371.43,8.4
49668.15,2392.45,1603.18,15057.88,7348.47,24579.55,0.0,6860.38,10,7501.4,25851.23,15000.0,0,57560.13,30.0
41149.77,7406.03,4215.09,46479.65,16952.65,21216.26,40000.0,14096.33,22,19798.83,37512.4,25000.0,0,61267.11,30.0
307351.85,11413.43,6023.83,19224.22,18443.99,77415.0,0.0,7351.68,16,45832.58,201434.7,20000.0,0,353603.63,30.0
157164.36,3211.35,5198.33,36596.81,31677.5,52300.09,0.0,4937.12,20,-16119.87,-75583.76,25000.0,0,81826.89,30.0
113194.23,4305.55,6611.19,41917.29,18814.58,39819.28,0.0,8875.43,8,-15701.42,-90081.62,25000.0,1,22836.21,20.4
43272.57,1400.25,1697.53,13679.99,17092.6,6301.04,0.0,5012.45,5,-7657.85,-33390.2,15000.0,1,9554.9,21.1
164131.33,5061.21,7298.5,51641.4,18818.39,30950.61,40000.0,9757.23,11,-16998.27,-122627.89,25000.0,0,41768.13,30.0
43193.06,2854.37,5157.55,21036.55,40138.48,23713.31,40000.0,5417.75,1,-27434.99,-122557.1,25000.0,1,-79054.95,4.3
205652.6,5129.64,4544.41,26007.05,29046.1,62412.3,0.0,5767.19,12,4960.6,24915.93,20000.0,0,210669.14,30.0
119772.69,3953.04,3511.99,44691.28,42552.65,27364.01,8000.0,12376.04,17,-8460.92,-49848.49,25000.0,0,69495.07,30.0
207735.3,8603.67,2703.98,32539.15,10863.74,48754.6,0.0,7767.93,13,46703.25,182342.4,20000.0,0,254365.17,30.0
56006.61,2055.7,2746.7,15436.94,16746.68,14864.31,0.0,8448.0,5,-8562.78,-38049.17,15000.0,0,18505.55,30.0
10446.36,2159.83,3380.45,16049.99,18053.54,5626.49,0.0,6015.5,14,-14640.43,-65095.53,15000.0,1,-54983.48,1.0
166702.73,6994.56,7717.39,31874.46,45879.62,45849.12,8000.0,3905.24,2,-14241.8,-56789.71,25000.0,0,110020.21,30.0
137218.19,5457.66,6299.81,30586.06,13858.24,71333.71,6000.0,2164.38,29,2828.37,-775.21,20000.0,0,136105.3,30.0
172203.28,5909.65,6670.36,18244.04,30441.97,46403.76,0.0,6290.38,5,-8220.99,-25103.49,25000.0,0,146939.09,30.0
340025.48,6592.45,3639.02,23171.39,7515.8,85507.45,6000.0,11086.5,6,34769.16,141023.09,20000.0,0,375015.1,30.0
42922.54,2872.64,3181.8,6377.98,13714.62,11138.39,5000.0,3710.27,19,-5422.26,-20228.88,15000.0,0,23039.19,30.0
47380.99,2147.16,1964.57,20137.09,6374.0,2416.02,28500.0,7771.15,29,-788.31,-30017.55,15000.0,0,18028.58,30.0
60625.69,3421.3,5808.41,38922.87,22942.61,18360.68,0.0,11289.44,12,-22214.67,-115118.05,25000.0,1,-54289.72,8.1
6645.13,2216.33,2579.35,12287.71,6324.34,19364.25,0.0,2848.13,29,-1198.01,-10138.32,15000.0,1,-3635.65,1.0
237880.69,5143.45,4579.35,41817.51,16856.99,44369.56,0.0,11292.91,16,6079.83,2618.12,20000.0,0,240388.21,30.0
130428.41,6817.93,6870.27,32223.16,39640.81,50224.8,20000.0,5674.82,29,-6177.77,-31209.5,25000.0,0,99104.47,30.0
52962.6,1978.37,1507.41,15811.35,18095.64,20727.08,28500.0,2419.51,10,203.88,-10451.1,15000.0,0,42289.14,30.0
48149.61,2880.25,7326.49,32926.19,30900.19,39153.91,20000.0,6493.48,14,-35652.96,-166059.62,25000.0,1,-118138.74,3.3
277061.53,7886.62,2848.52,15823.07,25509.59,90908.68,0.0,7326.59,30,43244.63,200719.15,20000.0,0,319923.64,30.0
51304.94,2137.82,3231.33,8844.67,18249.93,4716.8,0.0,2500.5,24,-14011.19,-55183.14,15000.0,1,-4037.74,17.8
167355.44,3434.02,5823.07,31153.85,36389.62,37801.28,8000.0,10838.62,5,-23718.97,-104613.8,25000.0,0,63088.02,30.0
52060.3,3183.5,1772.01,6288.47,19660.35,9908.68,14000.0,5438.44,7,3998.04,20704.62,15000.0,0,55747.94,30.0
74082.86,3574.98,6482.07,41629.72,47400.74,39447.98,8000.0,6073.57,15,-31420.38,-139995.41,25000.0,1,-65778.69,8.4
171295.38,5700.5,6983.03,21207.12,37859.0,20440.05,20000.0,9607.04,22,-20033.32,-85102.06,25000.0,0,86573.27,30.0
91134.65,4827.66,4244.72,18353.39,24576.93,14975.47,40000.0,7246.46,13,-2755.13,-26466.8,25000.0,0,64744.28,30.0
9774.23,2569.85,2214.76,17310.95,12493.54,24259.09,0.0,8873.11,4,2340.04,5107.35,15000.0,1,12239.64,1.3
5151.22,1358.62,2553.38,15748.34,5950.97,17298.6,0.0,3604.78,28,-7284.01,-40243.61,15000.0,1,-35658.59,1.0
72243.3,5189.63,3998.79,42842.95,12897.57,19074.5,0.0,10108.08,28,6991.78,-940.68,25000.0,0,71451.05,30.0
58446.53,1448.72,2831.54,10438.06,10636.05,24960.24,5000.0,3019.2,9,-8942.11,-39598.45,15000.0,0,18892.94,30.0
15022.02,1331.91,1715.07,17446.11,8594.09,14918.05,28500.0,8214.58,9,-3136.17,-34017.03,15000.0,1,-18815.49,1.0
195120.23,8024.52,6043.84,36060.59,6084.2,84254.4,6000.0,6771.58,15,28281.98,99130.1,20000.0,0,223255.85,30.0
30362.06,3030.44,4710.51,49316.95,35490.03,28953.58,40000.0,10574.17,28,-20165.76,-122255.4,25000.0,1,-91672.89,1.0
102592.49,4985.86,8159.88,44775.49,17213.32,28537.6,8000.0,13802.1,18,-23395.95,-131871.82,25000.0,1,-29489.23,14.8
78202.54,5618.04,4398.21,19331.03,15451.69,21307.94,8000.0,5584.26,23,6619.68,19919.94,25000.0,0,84953.52,30.0
72739.08,6429.06,3247.16,52189.04,43159.14,33607.16,0.0,7521.51,15,11731.05,33715.85,25000.0,0,84570.05,30.0
283380.64,7040.32,2606.0,33096.63,29685.7,73030.45,6000.0,9191.03,26,33772.11,140877.98,20000.0,0,317512.71,30.0
12704.88,2558.98,3255.66,8424.65,12785.08,16246.59,28500.0,7368.06,13,-6741.48,-37263.56,15000.0,1,-24820.24,1.4
233804.37,11967.72,3078.18,27793.65,24602.97,30577.86,0.0,10987.71,23,58501.17,244867.48,20000.0,0,292339.15,30.0
17791.66,1776.03,2670.7,12299.02,8060.94,20610.22,5000.0,4458.64,19,-5364.96,-28589.57,15000.0,1,-10807.66,1.1
39236.13,2791.98,3576.5,10203.01,15629.89,12718.17,5000.0,8836.72,8,-9199.99,-38650.43,15000.0,1,421.64,13.8
50314.84,2890.42,3522.97,14619.09,18084.34,12259.35,0.0,6881.57,25,-9209.7,-39420.5,15000.0,1,10951.18,20.7
153590.14,4499.87,3773.0,52524.41,45788.54,28766.51,40000.0,14428.28,14,-7474.05,-63740.45,25000.0,0,89452.61,30.0
26178.05,1739.11,3167.38,13504.67,9851.02,9201.21,28500.0,6884.31,5,-12098.09,-68402.74,15000.0,1,-42163.68,4.8
